seed,scenario,sequence_index,sequence_id,slot,start,end_exclusive,channels,signs,duration,magnitude_std,offset_from_nearest_transition,scale_source,split,corruption_type
45,duration4,9,valf_20260921_45_transit_rough_001,1,19,23,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration4,10,valf_20260921_45_transit_rough_002,0,20,24,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration4,10,valf_20260921_45_transit_rough_002,1,103,107,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration4,11,valf_20260921_45_transit_rough_003,0,87,91,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration4,11,valf_20260921_45_transit_rough_003,1,28,32,[2],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,0,valf_20260921_45_warehouse_000,0,93,117,[1],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,0,valf_20260921_45_warehouse_000,1,7,31,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,1,valf_20260921_45_warehouse_001,0,10,34,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,1,valf_20260921_45_warehouse_001,1,61,85,[2],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,2,valf_20260921_45_warehouse_002,0,142,166,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,2,valf_20260921_45_warehouse_002,1,43,67,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,3,valf_20260921_45_warehouse_003,0,67,91,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,3,valf_20260921_45_warehouse_003,1,122,146,[1],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,4,valf_20260921_45_transit_smooth_000,0,65,89,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,4,valf_20260921_45_transit_smooth_000,1,14,38,[2],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,5,valf_20260921_45_transit_smooth_001,0,59,83,[1],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,5,valf_20260921_45_transit_smooth_001,1,111,135,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,6,valf_20260921_45_transit_smooth_002,0,135,159,[0],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,6,valf_20260921_45_transit_smooth_002,1,94,118,[1],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,7,valf_20260921_45_transit_smooth_003,0,6,30,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,7,valf_20260921_45_transit_smooth_003,1,138,162,[0],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,8,valf_20260921_45_transit_rough_000,0,31,55,[2],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,8,valf_20260921_45_transit_rough_000,1,128,152,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,9,valf_20260921_45_transit_rough_001,0,135,159,[1],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,9,valf_20260921_45_transit_rough_001,1,19,43,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,10,valf_20260921_45_transit_rough_002,0,20,44,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,10,valf_20260921_45_transit_rough_002,1,103,127,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,11,valf_20260921_45_transit_rough_003,0,87,111,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,duration24,11,valf_20260921_45_transit_rough_003,1,28,52,[2],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count1,0,valf_20260921_45_warehouse_000,0,93,105,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count1,1,valf_20260921_45_warehouse_001,0,10,22,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count1,2,valf_20260921_45_warehouse_002,0,142,154,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count1,3,valf_20260921_45_warehouse_003,0,67,79,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count1,4,valf_20260921_45_transit_smooth_000,0,65,77,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count1,5,valf_20260921_45_transit_smooth_001,0,59,71,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count1,6,valf_20260921_45_transit_smooth_002,0,135,147,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count1,7,valf_20260921_45_transit_smooth_003,0,6,18,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count1,8,valf_20260921_45_transit_rough_000,0,31,43,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count1,9,valf_20260921_45_transit_rough_001,0,135,147,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count1,10,valf_20260921_45_transit_rough_002,0,20,32,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count1,11,valf_20260921_45_transit_rough_003,0,87,99,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,0,valf_20260921_45_warehouse_000,0,93,105,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,0,valf_20260921_45_warehouse_000,1,7,19,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,0,valf_20260921_45_warehouse_000,2,44,56,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,1,valf_20260921_45_warehouse_001,0,10,22,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,1,valf_20260921_45_warehouse_001,1,61,73,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,1,valf_20260921_45_warehouse_001,2,103,115,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,2,valf_20260921_45_warehouse_002,0,142,154,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,2,valf_20260921_45_warehouse_002,1,43,55,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,2,valf_20260921_45_warehouse_002,2,4,16,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,3,valf_20260921_45_warehouse_003,0,67,79,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,3,valf_20260921_45_warehouse_003,1,122,134,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,3,valf_20260921_45_warehouse_003,2,24,36,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,4,valf_20260921_45_transit_smooth_000,0,65,77,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,4,valf_20260921_45_transit_smooth_000,1,14,26,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,4,valf_20260921_45_transit_smooth_000,2,116,128,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,5,valf_20260921_45_transit_smooth_001,0,59,71,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,5,valf_20260921_45_transit_smooth_001,1,111,123,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,5,valf_20260921_45_transit_smooth_001,2,16,28,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,6,valf_20260921_45_transit_smooth_002,0,135,147,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,6,valf_20260921_45_transit_smooth_002,1,94,106,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,6,valf_20260921_45_transit_smooth_002,2,37,49,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,7,valf_20260921_45_transit_smooth_003,0,6,18,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,7,valf_20260921_45_transit_smooth_003,1,138,150,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,7,valf_20260921_45_transit_smooth_003,2,54,66,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,8,valf_20260921_45_transit_rough_000,0,31,43,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,8,valf_20260921_45_transit_rough_000,1,128,140,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,8,valf_20260921_45_transit_rough_000,2,75,87,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,9,valf_20260921_45_transit_rough_001,0,135,147,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,9,valf_20260921_45_transit_rough_001,1,19,31,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,9,valf_20260921_45_transit_rough_001,2,81,93,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,10,valf_20260921_45_transit_rough_002,0,20,32,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,10,valf_20260921_45_transit_rough_002,1,103,115,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,10,valf_20260921_45_transit_rough_002,2,64,76,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,11,valf_20260921_45_transit_rough_003,0,87,99,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,11,valf_20260921_45_transit_rough_003,1,28,40,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,count3,11,valf_20260921_45_transit_rough_003,2,135,147,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,0,valf_20260921_45_warehouse_000,0,93,105,[1],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,0,valf_20260921_45_warehouse_000,1,7,19,[2],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,1,valf_20260921_45_warehouse_001,0,10,22,[1],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,1,valf_20260921_45_warehouse_001,1,61,73,[2],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,2,valf_20260921_45_warehouse_002,0,142,154,[2],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,2,valf_20260921_45_warehouse_002,1,43,55,[2],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,3,valf_20260921_45_warehouse_003,0,67,79,[0],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,3,valf_20260921_45_warehouse_003,1,122,134,[1],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,4,valf_20260921_45_transit_smooth_000,0,65,77,[0],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,4,valf_20260921_45_transit_smooth_000,1,14,26,[2],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,5,valf_20260921_45_transit_smooth_001,0,59,71,[1],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,5,valf_20260921_45_transit_smooth_001,1,111,123,[0],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,6,valf_20260921_45_transit_smooth_002,0,135,147,[0],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,6,valf_20260921_45_transit_smooth_002,1,94,106,[1],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,7,valf_20260921_45_transit_smooth_003,0,6,18,[0],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,7,valf_20260921_45_transit_smooth_003,1,138,150,[0],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,8,valf_20260921_45_transit_rough_000,0,31,43,[2],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,8,valf_20260921_45_transit_rough_000,1,128,140,[0],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,9,valf_20260921_45_transit_rough_001,0,135,147,[1],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,9,valf_20260921_45_transit_rough_001,1,19,31,[0],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,10,valf_20260921_45_transit_rough_002,0,20,32,[0],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,10,valf_20260921_45_transit_rough_002,1,103,115,[1],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,11,valf_20260921_45_transit_rough_003,0,87,99,[1],[-1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude2,11,valf_20260921_45_transit_rough_003,1,28,40,[2],[1.0],12,2.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,0,valf_20260921_45_warehouse_000,0,93,105,[1],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,0,valf_20260921_45_warehouse_000,1,7,19,[2],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,1,valf_20260921_45_warehouse_001,0,10,22,[1],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,1,valf_20260921_45_warehouse_001,1,61,73,[2],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,2,valf_20260921_45_warehouse_002,0,142,154,[2],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,2,valf_20260921_45_warehouse_002,1,43,55,[2],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,3,valf_20260921_45_warehouse_003,0,67,79,[0],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,3,valf_20260921_45_warehouse_003,1,122,134,[1],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,4,valf_20260921_45_transit_smooth_000,0,65,77,[0],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,4,valf_20260921_45_transit_smooth_000,1,14,26,[2],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,5,valf_20260921_45_transit_smooth_001,0,59,71,[1],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,5,valf_20260921_45_transit_smooth_001,1,111,123,[0],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,6,valf_20260921_45_transit_smooth_002,0,135,147,[0],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,6,valf_20260921_45_transit_smooth_002,1,94,106,[1],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,7,valf_20260921_45_transit_smooth_003,0,6,18,[0],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,7,valf_20260921_45_transit_smooth_003,1,138,150,[0],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,8,valf_20260921_45_transit_rough_000,0,31,43,[2],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,8,valf_20260921_45_transit_rough_000,1,128,140,[0],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,9,valf_20260921_45_transit_rough_001,0,135,147,[1],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,9,valf_20260921_45_transit_rough_001,1,19,31,[0],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,10,valf_20260921_45_transit_rough_002,0,20,32,[0],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,10,valf_20260921_45_transit_rough_002,1,103,115,[1],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,11,valf_20260921_45_transit_rough_003,0,87,99,[1],[-1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,magnitude4,11,valf_20260921_45_transit_rough_003,1,28,40,[2],[1.0],12,4.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,0,valf_20260921_45_warehouse_000,0,93,105,[1],[1.0],12,1.0,-27.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,0,valf_20260921_45_warehouse_000,1,7,19,[2],[-1.0],12,1.0,-53.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,1,valf_20260921_45_warehouse_001,0,10,22,[1],[-1.0],12,1.0,-50.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,1,valf_20260921_45_warehouse_001,1,61,73,[2],[1.0],12,1.0,1.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,2,valf_20260921_45_warehouse_002,0,142,154,[2],[-1.0],12,1.0,22.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,2,valf_20260921_45_warehouse_002,1,43,55,[2],[-1.0],12,1.0,-17.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,3,valf_20260921_45_warehouse_003,0,67,79,[0],[1.0],12,1.0,7.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,3,valf_20260921_45_warehouse_003,1,122,134,[1],[1.0],12,1.0,2.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,4,valf_20260921_45_transit_smooth_000,0,65,77,[0],[1.0],12,1.0,5.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,4,valf_20260921_45_transit_smooth_000,1,14,26,[2],[-1.0],12,1.0,-46.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,5,valf_20260921_45_transit_smooth_001,0,59,71,[1],[1.0],12,1.0,-1.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,5,valf_20260921_45_transit_smooth_001,1,111,123,[0],[1.0],12,1.0,-9.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,6,valf_20260921_45_transit_smooth_002,0,135,147,[0],[-1.0],12,1.0,15.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,6,valf_20260921_45_transit_smooth_002,1,94,106,[1],[1.0],12,1.0,-26.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,7,valf_20260921_45_transit_smooth_003,0,6,18,[0],[1.0],12,1.0,-54.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,7,valf_20260921_45_transit_smooth_003,1,138,150,[0],[-1.0],12,1.0,18.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,8,valf_20260921_45_transit_rough_000,0,31,43,[2],[1.0],12,1.0,-29.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,8,valf_20260921_45_transit_rough_000,1,128,140,[0],[1.0],12,1.0,8.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,9,valf_20260921_45_transit_rough_001,0,135,147,[1],[1.0],12,1.0,15.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,9,valf_20260921_45_transit_rough_001,1,19,31,[0],[1.0],12,1.0,-41.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,10,valf_20260921_45_transit_rough_002,0,20,32,[0],[1.0],12,1.0,-40.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,10,valf_20260921_45_transit_rough_002,1,103,115,[1],[-1.0],12,1.0,-17.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,11,valf_20260921_45_transit_rough_003,0,87,99,[1],[-1.0],12,1.0,27.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_random,11,valf_20260921_45_transit_rough_003,1,28,40,[2],[1.0],12,1.0,-32.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,0,valf_20260921_45_warehouse_000,0,93,105,[1],[1.0],12,1.0,-27.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,0,valf_20260921_45_warehouse_000,1,7,19,[2],[-1.0],12,1.0,-53.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,1,valf_20260921_45_warehouse_001,0,10,22,[1],[-1.0],12,1.0,-50.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,1,valf_20260921_45_warehouse_001,1,61,73,[2],[1.0],12,1.0,1.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,2,valf_20260921_45_warehouse_002,0,142,154,[2],[-1.0],12,1.0,22.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,2,valf_20260921_45_warehouse_002,1,43,55,[2],[-1.0],12,1.0,-17.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,3,valf_20260921_45_warehouse_003,0,67,79,[0],[1.0],12,1.0,7.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,3,valf_20260921_45_warehouse_003,1,122,134,[1],[1.0],12,1.0,2.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,4,valf_20260921_45_transit_smooth_000,0,65,77,[0],[1.0],12,1.0,5.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,4,valf_20260921_45_transit_smooth_000,1,14,26,[2],[-1.0],12,1.0,-46.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,5,valf_20260921_45_transit_smooth_001,0,59,71,[1],[1.0],12,1.0,-1.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,5,valf_20260921_45_transit_smooth_001,1,111,123,[0],[1.0],12,1.0,-9.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,6,valf_20260921_45_transit_smooth_002,0,135,147,[0],[-1.0],12,1.0,15.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,6,valf_20260921_45_transit_smooth_002,1,94,106,[1],[1.0],12,1.0,-26.0,E1c_train_fit_per_true_regime,val_new,segment_bias
45,switch_delay12,7,valf_20260921_45_transit_smooth_003,0,6,18,[0],[1.0],12,1.0,-54.0,E1c_train_fit_per_true_regime,val_new,segment_bias
